video_id,title,publishedAt,duration,viewCount,likeCount,commentCount
PKtnafFtfEo,YOUTUBE REWIND: 2020,2021-01-01T21:00:03Z,PT6M31S,73122729,5031532,274052
f0c7pSCoZqE,"I Put 1,000,000,000 Christmas Lights On A House (World Record)",2020-12-23T21:00:06Z,PT11M22S,131485682,2995270,105866
dg2Ag3e8W-Q,I Opened A Restaurant That Pays You To Eat At It,2020-12-19T22:00:03Z,PT9M32S,201181261,5173079,725571
LeYsRMZFUq0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2020-12-15T21:00:11Z,PT14M18S,235069620,7014664,184216
Dc2ZRmuH5OM,"Steal This $100,000 Diamond, You Keep It",2020-11-28T21:00:04Z,PT14M3S,228532066,3693474,92356
GLoeAJUcz38,"Press This Button To Win $100,000!",2020-11-14T21:00:02Z,PT15M11S,352415134,4817198,91752
SZQhgExjBvQ,I Survived 24 Hours Straight In Ice,2020-10-29T20:17:44Z,PT11M34S,180932551,4252586,192979
IoZri9hq7z4,I Uber’d People And Let Them Keep The Car,2020-10-24T20:00:01Z,PT14M11S,150406105,4197023,85240
vp5sSqyZ5Go,I Filled My Brother’s House With Slime & Bought Him A New One,2020-10-10T20:00:31Z,PT9M25S,256663685,4110700,115764
AKJfakEsgy0,Hi Me In 5 Years,2020-10-04T20:00:54Z,PT2M8S,145559967,7327890,258749
Vl3swga-Xrk,"Would You Rather Have A Giant Diamond or $100,000?",2020-09-26T20:40:02Z,PT12M24S,201281834,3069061,71474
UE5AHE2Ypr8,"I Gave My 40,000,000th Subscriber 40 Cars",2020-09-19T20:00:02Z,PT17M11S,207605131,4842239,184316
TDiXxsQ0w2Q,Why I Haven’t Been Uploading,2020-09-17T20:00:05Z,PT5M54S,59237547,2790899,94319
oD155zWANQg,"Get This Random Person 1,000,000 Subscribers",2020-09-05T20:00:17Z,PT14M5S,87470971,2651766,119995
s1ax8Tx_Jz0,Would YOU Rather Have A Lamborghini or This House?,2020-08-22T20:00:01Z,PT18M26S,229040312,4145818,150641
NkE0AMGzpJY,"Last To Leave $800,000 Island Keeps It",2020-08-15T20:00:02Z,PT21M15S,290278813,5866024,224066
FbM1yi4mMMc,I Bought A Private Island,2020-08-13T20:00:07Z,PT11M37S,182471561,3991633,127006
5V2B28OqfqM,"I Spent $1,000,000 On Lottery Tickets and WON",2020-08-08T20:00:02Z,PT10M13S,149018310,3392827,84630
Rj_vssRaZlQ,I Ate The World’s Largest Slice Of Pizza,2020-08-01T20:00:02Z,PT8M3S,317180600,4836132,136473
YQDDm9HLkV4,I Adopted EVERY Dog In A Dog Shelter,2020-07-23T20:00:11Z,PT16M4S,272093059,5008891,207577
erQ_9yEz0ls,"$1 vs $100,000 Firework!",2020-07-03T21:00:20Z,PT11M9S,252293605,5434713,180319
OAbP-V6fEVc,I Broke Into A House,2020-06-25T20:00:00Z,PT14M2S,207078281,3950840,197466
_qAJMXfL6o0,"Would You Rather Have $100,000 OR This Mystery Key?",2020-06-13T20:00:01Z,PT17M55S,271009995,4208627,120776
59AYXzCa-Cs,I Built The World's Largest Lego Tower,2020-06-06T20:00:01Z,PT13M56S,212312125,3618268,76574
r7zJ8srwwjk,I Spent 50 Hours In Solitary Confinement,2020-05-30T20:10:08Z,PT15M52S,337193367,5089563,116744
YSoJPA8-oHc,If You Click This Video I'll Give My Friend .001$,2020-05-23T21:01:02Z,PT17M21S,226082146,7530594,167996
5Hg_QSIJm8I,"I Gave $200,000 To People Who Lost Their Jobs (Corona Virus)",2020-05-07T19:59:59Z,PT15M19S,47322030,1405825,63475
gsWPpE4Rid0,Videos I Could Not Upload...,2020-04-30T20:00:08Z,PT13M32S,173361937,4127020,65529
HBMmK1c44sE,I Spent 24 Hours In A Doomsday Bunker,2020-04-11T20:00:00Z,PT11M59S,227843887,3431490,79380
oBYbxw8f5OI,"Giving $1,000,000 Of Food To People In Need",2020-03-27T20:00:05Z,PT12M29S,68183532,1956191,64944
AiGKBNGlzHo,I Ran A Marathon In The World's Largest Shoes,2020-03-21T20:00:02Z,PT13M49S,187164636,3537171,70432
_mdKvblL_8s,"$70,000 Extreme Hide And Seek - Challenge",2020-03-13T20:00:04Z,PT17M21S,159608179,2803847,66885
yXWw0_UfSFg,Anything You Can Fit In The Circle I’ll Pay For,2020-03-07T21:00:00Z,PT19M43S,326513058,5302185,112980
F4Y3Pkn95GI,"I Ate A $70,000 Golden Pizza",2020-02-29T21:00:22Z,PT12M36S,280375817,4477471,110392
KSKJKLmAqpI,"Lambo Race, Winner Keeps Lambo",2020-02-08T21:00:02Z,PT14M48S,150431672,2755482,54978
IYVjOfoU3uI,I Gave My Credit Card To Random People,2020-02-01T21:00:01Z,PT16M48S,199884969,4117106,97270
oI6aXhowFDY,"Get Every Boy Scout Badge, Win $10,000",2020-01-25T21:00:01Z,PT13M38S,129949489,2313070,45829
LdMx2U5tby0,"$60,000 Extreme Hide And Seek - Challenge",2020-01-17T21:00:01Z,PT17M59S,175002159,2969225,50388
fY-LA3YaZ_M,"How I Gained 15,000,000 Subscribers In 1 Year",2020-01-03T21:10:01Z,PT6M34S,19732976,897364,39710
0hVZOJCYBBM,Important Youtube Announcement (please watch),2019-12-28T21:00:06Z,PT2M35S,39170626,2421877,125461
Z9WQy9jEY8M,"Giving 10,000 Presents To Kids For Christmas",2019-12-23T21:00:04Z,PT13M48S,81705793,3150329,170678
bs0SWXbty18,"Spending $1,000,000 In 24 Hours",2019-12-21T21:00:01Z,PT15M10S,205854825,4846521,126695
yeqARWqjkps,"Last To Take Hand Off $1,000,000 Keeps It",2019-12-19T21:00:12Z,PT15M17S,147923981,3452342,296030
wMuYiLby3-s,"Last To Stop Riding Bike Wins $1,000,000 (Part 4)",2019-12-14T20:59:57Z,PT11M45S,68397395,1505266,91667
NbaWrbJDr48,"Last To Leave Toilet Wins $1,000,000 (Part 3)",2019-12-07T21:11:07Z,PT15M46S,104201137,1963939,48763
sfv1QaRzJg8,I Ordered Pizza And Tipped The House,2019-12-05T21:00:02Z,PT12M50S,157148308,4399736,105363
RwnN2FVaHmw,"Last to Stop Swinging Wins $1,000,000 (Part 2)",2019-11-30T21:00:03Z,PT13M3S,146826530,2381790,80859
X1jMMFOqxEw,"$50,000 Game Of Extreme Hide And Seek - Challenge",2019-11-28T21:00:01Z,PT13M48S,167770876,3118206,51208
ORUX1lHbOa8,I Opened A FREE BANK,2019-11-23T21:00:17Z,PT10M52S,128002419,3042915,94089
LU_xVr4b2qM,"Going Around A Ferris Wheel 1,000 Times Straight",2019-11-16T21:00:47Z,PT12M56S,132218856,2622705,49806
tQ4m4zD7BBA,"Last To Fall Wins $1,000,000 (Part 1)",2019-11-14T21:00:31Z,PT16M57S,168342340,3168869,56679
D9lVNzyhYnc,Surviving 24 Hours Straight In The Bermuda Triangle,2019-11-09T21:00:55Z,PT11M41S,263267508,4455383,99663
jokVbbLqV_E,"I Spent $100,000 On Lottery Tickets And Won!",2019-10-31T20:00:02Z,PT15M10S,57992685,1433573,29794
HPJKxAhLw5I,"Planting 20,000,000 Trees, My Biggest Project Ever!",2019-10-25T19:01:01Z,PT7M23S,117113538,4549448,160602
Ims5p6wjW9s,"Last To Take Hand Off Boat, Keeps It",2019-10-19T20:06:01Z,PT16M48S,136099561,2154538,57111
anFxsa5jXrE,"I Searched 100 Dumpsters, Here's What I Found",2019-10-12T20:10:01Z,PT17M9S,229972132,3186004,57043
QxGVgXf_LNk,"Going Through The Same Drive Thru 1,000 Times",2019-10-05T20:00:08Z,PT15M38S,309013423,5206022,131483
al6130OD1Ck,"Donating $100,000 To Random Streamers",2019-09-28T20:29:58Z,PT14M46S,66812249,1909360,42374
d1010B3sKNQ,Surviving 24 Hours Straight In A Rain Forest,2019-09-21T21:00:00Z,PT13M9S,144391745,2713081,72887
NS3hse9ezik,"Last To Leave Ramen Noodle Pool Wins $20,000",2019-09-13T20:00:05Z,PT14M32S,77950596,1601878,43683
npDey6_9YRs,"Anything You Can Carry, I'll Pay For #2",2019-09-06T20:00:00Z,PT13M59S,90794347,1743918,34610
0NGWT9COcEI,"I Gave My Brother 24 Hours To Spend $100,000",2019-08-31T20:00:01Z,PT13M8S,107381278,2582277,56497
3LLnjRLrvLU,I Opened A Free Car Dealership,2019-08-29T20:00:00Z,PT15M20S,152512270,3532980,137102
bTrV5v7GLcQ,"Last To Leave Pool Of $20,000 Keeps It",2019-08-24T20:00:01Z,PT16M39S,186605621,3359082,81799
lBYC4_Lccjw,Surviving 24 Hours On A Deserted Island,2019-08-22T20:00:07Z,PT13M52S,211381110,3657158,79952
gL6iSCSHjco,"Last To Leave Roller Coaster Wins $20,000 - Challenge",2019-08-17T20:00:00Z,PT15M7S,166633489,3063892,66553
UQtltNZ_pjs,I Won Every Prize At A Theme Park,2019-08-15T19:59:59Z,PT13M22S,187163015,3029758,67703
0DaMUhgcAqo,Destroying My Friend's Car And Surprising Him With A New One,2019-08-10T20:00:00Z,PT14M43S,115016772,2864442,61101
TOcGSwJBPMQ,I Spent 24 Hours Straight At Area 51,2019-08-02T21:00:01Z,PT15M15S,190262439,3974723,99243
ws694xrKopA,"Can 50,000 Magnets Catch A Cannon Ball?",2019-07-20T20:00:02Z,PT9M29S,134887990,2218682,46296
UtnsWzaoRtg,World's Largest Game Of Dodgeball,2019-07-12T20:05:00Z,PT11M17S,93331715,1712780,56971
6wsFjjhZPJI,"Last To Leave Revolving Door Wins $50,000",2019-07-02T20:00:01Z,PT13M44S,169159201,3699442,179947
Rmf6T_Ewt38,Tipping Waitresses With Real Gold Bars,2019-06-21T20:00:01Z,PT12M7S,70782917,1824430,83744
n6qc4LHN2KQ,I Opened The World's First FREE Store,2019-06-15T20:00:00Z,PT14M51S,96992893,2385630,75840
2eFSU7TFOnk,Spending 24 Hours On Top Of A Mountain,2019-06-13T20:00:01Z,PT15M24S,227940543,4060085,115970
RCvnytndd9c,"Last To Leave VR Wins $20,000",2019-06-08T20:00:01Z,PT14M18S,169106603,3294340,93836
AA-VpIj8F5Y,"Last To Stop Running Wins $20,000",2019-06-06T20:00:00Z,PT14M58S,123123644,2386017,65814
fWcSBWadolA,"Paying People $10,000 To Eat Ghost Pepper",2019-06-01T20:05:01Z,PT14M46S,40911365,1118370,34644
YyhKdOCwD7s,24 Hours In The Most Haunted Place On Earth,2019-05-30T20:07:01Z,PT15M7S,152312764,3136481,139525
ha4tRQwKIUg,I Bought Everything In A Store - Challenge,2019-05-18T20:05:02Z,PT16M56S,165292568,4339521,180390
xRwy_rKc7gI,"Last To Leave World's Largest Bowl Of Cereal Wins $10,000",2019-05-15T21:05:01Z,PT15M42S,257370548,3458849,86624
H1WBdh56Vq4,Spending 24 Hours In A City With No Laws,2019-05-07T21:00:01Z,PT14M29S,186574487,3007343,67284
xhIYirjB4Yc,"Giving $10,000 To Random People And Saying Nothing",2019-04-30T20:00:06Z,PT15M59S,83528352,1857728,49664
HfJMs4mrSJM,Molten Lava Vs Giant Ice Block Experiment,2019-04-27T20:00:02Z,PT7M38S,100454600,1858702,41115
tYHTVjfShOA,"Anything You Can Carry, I'll Pay For Challenge",2019-04-20T20:00:03Z,PT15M9S,93490902,1790603,90468
JTQcIR2ZxU4,Homeless Man Buys A Lamborghini,2019-04-18T20:05:00Z,PT14M20S,199680508,4331801,80407
xpNeg0hPZIs,Playing Battleship With Real Ships,2019-04-06T20:05:58Z,PT15M32S,38483852,1012857,34418
9yrdFAJUSaU,"Donating $100,000 To Shroud In Real Life",2019-04-04T21:05:59Z,PT14M14S,32375005,875666,19858
i2O6GMpNWGo,"Last To Leave The Tesla, Keeps It Challenge",2019-03-29T21:05:00Z,PT18M29S,120922395,2080932,44627
Y6jC6VaO3j0,"Donating $100,000 To Streamers With 0 Viewers",2019-03-24T20:00:04Z,PT14M37S,108312344,3527151,75272
Ooke4YZv8Ts,Surviving 24 Hours Straight In A Desert,2019-03-16T20:05:00Z,PT14M4S,184275842,3388780,96486
ZV7rU6lnAKQ,"$200,000 Youtuber Battle Royale",2019-03-12T22:00:00Z,PT13M36S,56459493,1739599,142153
iUzi5JmJNWc,Surprising Strangers With 100 Zombies - Experiment,2019-03-03T22:04:59Z,PT9M49S,61424307,1791999,55407
9cCpZl8euLI,I Gave A Homeless Man A Home,2019-02-28T22:06:00Z,PT12M57S,86988252,2225966,111244
I046_n20d3s,Standing Still For 24 Hours Straight - Statue Challenge,2019-02-22T22:05:59Z,PT18M16S,124892626,2043644,36604
2nd73lyvq4w,Giant Monopoly Game With Real Money,2019-02-15T22:05:00Z,PT14M55S,134585287,2483887,68025
nuM0Z4a7kMs,I Spent 24 Hours Straight In Insane Asylum,2019-02-10T21:05:00Z,PT15M56S,123263983,2354964,133403
qPBtTPJHS0Q,I Advertised Pewdiepie At The Super Bowl,2019-02-04T22:00:01Z,PT12M45S,45208690,1246905,64156
A-vX1AGBGsc,"Pass All 12 Grades, Win $10,000",2019-01-31T22:05:00Z,PT17M31S,230462000,3523386,142073
IiW2smvEcBM,I Opened The World’s Cheapest Store,2019-01-26T21:05:00Z,PT15M19S,41697335,1144796,82476
q6Qw8mUVTrE,I Put 10 Million Legos in Friend's House,2019-01-18T22:04:59Z,PT15M17S,116950667,1719853,62340
dBxOYE2j55U,Make This Video The Most Liked Video On Youtube,2019-01-16T22:05:01Z,PT13M11S,155095051,30257981,309923
984NGLLYDUg,"20,000 Magnets Vs A Car",2019-01-14T22:05:00Z,PT12M3S,34449691,770261,23442
7zi0bi-RDj4,"Eating A $10,000 Golden Steak (24k Gold)",2019-01-11T22:05:00Z,PT16M30S,161386543,2437244,89225
XaxhLbxZ13k,Last To Take Hand Off House Keeps It!,2019-01-08T21:05:00Z,PT17M30S,100667175,1677670,44248
L8nh1wuXTbI,"I Gave Him One Hour To Spend $100,000!",2019-01-01T21:05:01Z,PT13M45S,83060190,1644408,68245
9-HphHIJS9c,"How I Gave Away $1,000,000",2018-12-25T21:05:01Z,PT15M14S,14563770,488928,33674
rPXmbM2UEbU,"Giving $100,000 To A Homeless Person",2018-12-23T21:00:01Z,PT14M44S,31556450,1024602,69993
sESRuTyfsEk,I Spent 24 Hours Straight In Prison - Challenge,2018-12-19T21:05:02Z,PT13M1S,119351153,2115900,74055
QapO3maXd9k,Donating $10000 To Pewdiepie,2018-12-16T21:05:02Z,PT15M15S,47385927,1729181,49155
71VpdDb8e6U,"Last Youtuber To Leave Wins $100,000 - Challenge",2018-12-12T21:00:02Z,PT24M39S,106229681,2162872,94641
Su34c5Z8DW4,I Put Millions Of Pennies In My Friends Backyard,2018-12-08T21:05:02Z,PT14M41S,188157543,2846168,64218
e5DqdX-7_g4,Surprising TFue With A Fortnite Battle Bus In Real Life,2018-12-07T22:11:00Z,PT14M25S,103070153,1891444,63034
9vB-48kHbBU,I Built A Giant House Using Only Legos,2018-12-02T20:05:01Z,PT13M49S,65225763,1037202,48679
3ix_gbcubTo,"Last To Leave Slime Pit Wins $20,000 - Challenge",2018-11-30T21:11:01Z,PT17M50S,150177499,2412037,73038
mGIpOtncmSM,"Saying Pewdiepie 100,000 Times",2018-11-25T21:07:01Z,PT11H48M40S,26639523,1690575,166684
VqnQ-0q2gb4,Destroyed Friend's House And Bought Him A New One,2018-11-24T21:06:01Z,PT14M38S,43890476,1130587,67902
3TflpIllQHY,I Put 100 Million Orbeez In My Friend's Backyard,2018-11-22T21:08:01Z,PT14M45S,244802018,5353033,138531
1SwVSTKFCsc,"Spending $40,000 In One Hour Challenge",2018-11-17T21:06:02Z,PT14M3S,44890273,931950,54475
ZPuEUe_8SRM,"Giving My 10,000,000th Subscriber 10,000,000 ___",2018-11-13T21:05:04Z,PT18M19S,29870628,815790,32114
gKVZz4kcuns,"$10,000 Games Of Rock Paper Scissors",2018-11-04T21:05:02Z,PT13M7S,18632000,512920,25021
xBP9EUQIkNs,"You Pick The Right Cup, You Win $100,000!",2018-10-28T20:06:01Z,PT17M35S,36303642,975180,35340
qZNxvnQv0h4,I Bought Every Billboard In My City For This,2018-10-26T21:06:02Z,PT15M31S,38836320,1315532,105338
uE6gud1voDs,"Ordering Water Then Tipping $30,000",2018-10-23T20:11:02Z,PT11M45S,45764919,1200066,46298
f0M64XpmTz8,"I Spent $50,000 On Lottery Tickets And Won ____",2018-10-19T21:05:02Z,PT16M54S,31387712,746588,33299
Gz3yak1cl-8,"Last To Leave Circle Wins $10,000 - Challenge",2018-10-12T22:05:04Z,PT16M36S,98084461,1670965,59059
9GD6hbqu2oM,I Spent 24 Hours Straight In Slime,2018-10-09T20:05:02Z,PT14M38S,44020425,936814,32825
GUWGsIVEMSQ,"Surprising Tfue With $10,000 Live - Fortnite",2018-10-04T20:07:01Z,PT15M23S,75027144,1535825,46961
wDqJZ_2ZA3A,"I Spent $30,000 On Lottery Tickets And Won ____",2018-09-28T21:05:00Z,PT17M32S,17358331,426132,21617
RywkkwO78m8,Flat Earth PROVEN By Independent Research,2018-09-22T20:05:01Z,PT11M52S,28736422,794590,133396
P4qWhSZ7_WA,Things That SHOULDN'T Be Sold On Amazon,2018-09-21T22:06:01Z,PT14M6S,152478676,2304854,55684
UlUcwJc5nBs,"Surprising My 8,000,000th Subscriber With 8,000,000 ___",2018-09-19T20:05:01Z,PT18M52S,37390672,585110,18445
qAW6CE7_bFM,"I Donated $25,000 To Random Kids Streaming Fortnite",2018-09-14T20:09:01Z,PT17M37S,65585499,1316420,39223
tBEBc4KQVsU,I Hope This Magic Trick Works,2018-09-11T21:13:59Z,PT16M22S,43668595,717993,18830
q0OK-zHnvnA,Can A Glowing 1000 Degree Sword Slice A Car In Half?,2018-09-06T21:09:00Z,PT9M58S,69998175,1140979,37715
bFZdU9dr4OM,Rocket League In Real Life!,2018-09-01T21:08:58Z,PT12M55S,28811080,541631,16148
nd-bwvNB7YA,Destroying My Friend's Car And Surprising Him With A New One - Slime,2018-08-28T22:08:59Z,PT16M11S,121446151,2492440,66953
6_im_hGxGRk,Spending 24 Hours Straight Under Water Challenge,2018-08-24T22:09:00Z,PT15M11S,145528369,3577729,105539
b91vrgVY-ZQ,"Attempting The Impossible Maze - $10,000 Challenge",2018-08-15T21:08:59Z,PT19M47S,57088478,1009995,32177
52ubXjlVzUY,"Donating $100,000 To A Random Fortnite Streamer",2018-08-05T22:00:00Z,PT23M2S,53461166,1112296,50346
XHb7g6yuGgE,Moving 10 Pounds Using ONLY Sound,2018-08-02T21:09:00Z,PT13M46S,45819042,1211656,49763
rH1D_3G56DY,Returning Destroyed Rental Cars Prank,2018-07-27T21:09:00Z,PT10M30S,37410479,622062,17397
-0zoWMSEOGg,"I Gave My 6,000,000th Subscriber 6,000,000 ____",2018-07-25T21:11:00Z,PT18M33S,17738398,394816,32073
WRzIuC2MKOU,"Can 1,000 Fans At Max Speed Push A Car?",2018-07-17T21:41:02Z,PT11M53S,28815354,621118,36631
foLlul8Tl3E,"I Donated $50,000 To Ninja - Fortnite",2018-07-14T21:06:00Z,PT21M26S,98464797,2145853,59457
3iaDrpKdaIc,I Ubered Random People In A Tank,2018-07-11T21:16:00Z,PT10M4S,30222632,864411,43127
qrIh-ZHN4-E,World's Hottest Substance Vs Coldest Substance,2018-06-30T21:09:00Z,PT11M52S,96733635,1778880,53772
mpZWt5pGKZ8,The Real Way Dinosaurs Went Extinct,2018-06-28T21:12:01Z,PT5M51S,29533173,805894,43518
vbph9F_pRNI,I Donated $1000 Every Time She Blinked - Fortnite Streamers,2018-06-24T21:10:00Z,PT15M46S,21867061,640361,24514
wbzD04leeLI,Do Water Repellent Shoes Actually Work?,2018-06-22T22:11:00Z,PT11M38S,132177516,2002006,63868
MC5h-ShR-S8,"We Drove 3,000 Miles For The World's Best Burger",2018-06-09T21:13:59Z,PT13M49S,54947211,1223503,93831
dp8IaLrZpGs,"I Gave My 5,000,000th Subscriber 5,000,000 ______",2018-06-08T22:36:59Z,PT11M31S,11353541,292987,18966
97Gh93Daio0,I Made Money Grow On Trees,2018-06-01T22:09:00Z,PT10M34S,17375460,431233,35988
t4OumncEiKo,I Took Apart My Friends Car And Put It In His Room,2018-05-25T22:41:59Z,PT10M16S,15905929,315927,12089
Ejou8aa5eZk,How Many Rubber Bands Does It Take To Snap A Safe?,2018-05-22T22:14:01Z,PT10M16S,37396987,913574,44129
ehEuczQUh8E,Pulling Cars Over Using A Toy Police Car,2018-05-13T21:10:01Z,PT13M17S,24771045,543255,18478
uBC7805Smsg,"I Gave $500,000 To Random People",2018-05-11T22:40:59Z,PT15M3S,15223748,453307,30599
d8pJkuSp1iI,How Many Toy Cars Does It Take To Pull A Real Car?,2018-05-04T22:08:58Z,PT11M48S,41341139,761986,26760
dFr5YQaQQdo,"I Gave $20,000 To People From An Ice Cream Truck",2018-05-02T22:11:00Z,PT13M42S,14805210,347333,20976
xBLxMfO3pDw,$10000 Ice Sculpture Vs Flame,2018-05-01T22:09:00Z,PT15M9S,23920294,504306,29588
d7QmQtNwhcU,"Can 1,000 Rolls Of Duct Tape Stop A Car??",2018-04-30T22:09:00Z,PT10M23S,26989067,546628,24352
NZR4WEjpOQg,Winning A Game Of Fortnite In The Middle Of The Ocean,2018-04-25T22:09:02Z,PT9M44S,31506057,781795,46835
vETSAZgfDP4,I Flew Using Only Balloons AND Leaf Blowers,2018-04-23T22:09:02Z,PT11M18S,32823553,653304,44428
zE3FLbpu9-Q,"I Donated $40,000 To A Random Twitch Fortnite Streamer (world record)",2018-04-21T21:07:02Z,PT24M43S,24588452,630984,28992
Izmibu7dxcs,Destroying My Friend's Car And Surprising Him With A New One,2018-04-13T22:21:00Z,PT15M12S,39259003,627352,35528
2Pvt8awds44,Walking Up To Random People With 100 StormTroopers,2018-04-11T22:09:01Z,PT10M4S,20134061,502598,38184
n9BbAfbsyj0,"I Donated $10,000 If They Said This Word (Twitch Streamers)",2018-04-04T22:19:00Z,PT13M5S,20131587,555050,21807
WZ2rYlVxt4g,"Giving My 4,000,000th Subscriber 4,000,000 Cookies",2018-04-02T22:09:01Z,PT10M41S,13393511,342433,24098
CWK6an4mYL0,"I Tipped Waitresses $20,000",2018-03-30T21:09:03Z,PT12M24S,14990480,355750,19510
VwWV4JelEzY,Walking Into Random Stores With 100 Dinosaurs,2018-03-22T22:43:02Z,PT10M12S,33709822,895714,44286
koRKIlRQj4g,I Built A Mansion Using Only Cardboard Boxes,2018-03-20T22:50:00Z,PT7M8S,25893559,574824,23270
XKFKPQHdWRI,Breaking Glass Using Only Megaphones,2018-03-17T22:22:47Z,PT9M12S,54360404,1406037,74460
yuGEB4ZZdUQ,Tying My Shoes In Every State (World Record),2018-03-16T22:09:02Z,PT15M10S,18155096,453724,41098
szt8xabJoSo,"Donating $10,000 To Fortnite Streamers If They Win",2018-03-03T23:21:02Z,PT14M31S,11380081,273736,15676
Fbl3E_XCQfA,Trying To Fly Using Only Leaf Blowers,2018-03-01T23:09:03Z,PT13M2S,18438600,428740,28487
Pe3pGsCeYXg,"Giving 3,000,000 Pennies To My 3,000,000th Subscriber",2018-02-22T23:14:03Z,PT10M10S,8856659,235457,21834
yzGmnjDFuZE,"I Donated $30,000 To My Favorite Twitch Streamer (ninja)",2018-02-21T23:19:01Z,PT11M17S,36789946,859150,38413
l_huIWJBhJM,I Bought An Expensive Car Using Only $1 Bills,2018-02-13T23:10:01Z,PT10M29S,37680687,1077333,35106
7ALCsEyn3mg,I Bought The World's Most Expensive Apps ($10k),2018-02-08T23:35:00Z,PT10M19S,27104568,761349,24772
CvMRiR4k49Y,We Delivered 100 Pizzas To Random Houses,2018-02-02T23:12:01Z,PT10M3S,9209814,228183,10910
g2rbhIB-ITM,"I Donated $30,000 To A Random Twitch Streamer (world record)",2018-01-28T00:11:02Z,PT18M26S,32903246,1053274,54527
nLpqZEAFnkE,I Bought A Car Using Only Pennies,2018-01-25T23:10:03Z,PT12M8S,26623795,720440,38359
sirrTXiPFmw,I Bought One Snickers Bar From Every Walmart,2018-01-13T23:15:01Z,PT10M8S,45049874,1120230,69436
nRkwuTOESCc,Donating Big Donations To Twitch Streamers!!!,2018-01-11T22:37:00Z,PT19M21S,27759071,580777,36127
AS6WMS_Bemg,I Can't Believe I Found This Stuff On Amazon..,2017-12-22T23:19:10Z,PT7M8S,31317827,1191451,23656
wMn8d7IeCYM,"Saying ""Keep Net Neutrality"" For 10 Hours",2017-12-17T20:37:34Z,PT10H2S,2412614,84491,9749
BMZP4CtphaU,Life Hacks You Need To Know,2017-12-08T22:49:10Z,PT6M50S,7399429,201757,10653
93s1JECSy60,"Giving My Mom $100,000 (Proudest Day Of My Life)",2017-12-02T21:10:08Z,PT11M8S,32041222,1532850,43358
YR6Wh2Zy9jE,"2,256 Miles In One Uber Ride (World Record)",2017-10-28T22:30:00Z,PT10M8S,43707315,1111435,42430
5PCxQSMOl3o,i'm really sorry,2017-10-26T21:30:00Z,PT3M11S,5947558,204896,10057
5qzAVMe_SnM,Hi Me In Two Years (Made Two Years Ago),2017-10-04T21:30:00Z,PT1M50S,13756089,600324,38277
zAAXW7ySu1k,"Tipping Uber Drivers $10,000",2017-08-30T22:40:02Z,PT11M14S,4663680,127955,8002
sx5k8xd_VoU,Going To The Connor McGregor fight!,2017-08-28T20:31:04Z,PT5M42S,6122747,229793,11107
uotb9ZHnI2g,"Tipping Pizza Delivery Guys $10,000",2017-08-23T21:44:24Z,PT10M27S,23144021,700732,39770
nPlqRbVFBHI,"Microwaving my iPhone, what happens next might shock you..",2017-08-20T19:37:51Z,PT5M36S,2790817,123607,8495
_FX6rml2Yjs,"Saying Logan Paul 100,000 Times",2017-08-19T14:00:58Z,PT17H6M7S,23617124,930949,108552
kupaqq-xJ_8,"Donating $10,000 To Random Twitch Streamers",2017-08-15T19:20:09Z,PT14M42S,10868923,226615,17615
4KVmSG6KS2k,"Giving Homeless People $1,000 (Not Clickbait)",2017-06-28T22:00:02Z,PT8M47S,6651195,229195,18847
Lx9fRu5ehFo,We Are Better Than Dude Perfect,2017-06-24T18:40:12Z,PT2M37S,27587200,667328,37595
ZJwX2jTXWwQ,Watching It's Everyday Bro For 10 Hours Straight,2017-06-17T21:06:02Z,PT10H11S,28289828,820991,69545
N_GMakKf7G4,"Giving A Random Homeless Man $10,000",2017-06-15T23:10:02Z,PT10M2S,11315471,563171,33579
63gyUQ_JeOE,Toothpaste Life Hacks YOU SHOULD KNOW,2017-06-13T22:30:01Z,PT4M22S,19781348,498472,15092
IZVbzNRUlQI,"Reading The Longest English Word (190,000 Characters)",2017-06-02T22:00:01Z,PT1H54M49S,35717751,819042,57387
8D3vI1615K4,Fidget Spinner Vs Face (Legit Had To Get Stitches),2017-05-02T23:30:00Z,PT7M7S,44266479,1667536,86957
igVcy5dtN80,Grilling A Microwave Microwaving A Microwave Microwaving A Toaster Toasting An Iphone Watching Micro,2017-03-30T22:10:41Z,PT3M8S,2142721,72463,4959
dEOlvTqYUNo,#1 MOST INSANE MAGNET LIFE HACK EVER,2017-03-24T21:40:17Z,PT5M9S,26299630,521297,17944
AS5CxLCWq-Q,Watching Dance Till You're Dead For 10 Hours,2017-03-21T22:40:12Z,PT10H1S,54663038,2616046,
jtOalDNVrKM,I Can't Break My Strange Addiction,2017-03-19T21:45:07Z,PT4M45S,1952731,95676,8834
dDYP56hEYF0,OMG! INSANE CUP FORT,2017-03-14T22:40:01Z,PT4M11S,4156191,96323,9257
iengNekeTNo,Reading The Youtube Terms Of Service,2017-03-07T23:10:02Z,PT25M57S,571000,19788,3574
rqUvnLPvbrM,Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,2017-02-22T00:00:04Z,PT33M29S,7724481,322699,24675
9CVwXBYVqVk,"Counting To 200,000 (Road To A Mil)",2017-02-18T00:00:03Z,PT23H34M38S,4069976,155029,19081
